PlayerName,Region,FGM,FGA,FGAPerZone,PercentRankZone,FGPer,PerOverall,PerPosition
Leroy Buchanan,NBA 3s,0,3,18.75%,NR,0.00%,NR,NR
Rodney Miller Jr,Left Wing,0,0,0,NR,NA,NR,NR
Rodney Miller Jr,Above Break,0,0,0,NR,NA,NR,NR
Rodney Miller Jr,Right Wing,0,0,0,NR,NA,NR,NR
Rodney Miller Jr,Rim,4,7,70.00%,NR,57.14%,NR,NR
Rodney Miller Jr,Short MR,0,1,10.00%,NR,0.00%,NR,NR
Rodney Miller Jr,Long MR,2,2,0.2,NR,100.00%,NR,NR
Rodney Miller Jr,NBA 3s,0,0,0,NR,NA,NR,NR
Aram Martin,Left Wing,0,0,0.00%,NR,NA,NR,NR
Aram Martin,Above Break,1,1,0.333333333,NR,100.00%,NR,NR
Aram Martin,Right Wing,0,1,0.333333333,NR,0.00%,NR,NR
Aram Martin,Rim,1,1,33.33%,NR,100.00%,NR,NR
Aram Martin,Short MR,0,0,0,NR,NA,NR,NR
Aram Martin,Long MR,0,0,0,NR,NA,NR,NR
Aram Martin,NBA 3s,1,2,66.67%,NR,50.00%,NR,NR
Jimmy Boeheim,Left Wing,1,1,5.88%,NR,100.00%,NR,NR
Jimmy Boeheim,Above Break,0,4,23.53%,NR,0.00%,NR,NR
Jimmy Boeheim,Right Wing,0,2,11.76%,NR,0.00%,NR,NR
Jimmy Boeheim,Rim,2,5,29.41%,NR,40.00%,NR,NR
Jimmy Boeheim,Short MR,2,5,29.41%,NR,40.00%,NR,NR
Jimmy Boeheim,Long MR,0,0,0,NR,NA,NR,NR
Jimmy Boeheim,NBA 3s,0,4,23.53%,NR,0.00%,NR,NR
Lance Tejada,Left Wing,2,5,12.82%,NR,40.00%,NR,NR
Lance Tejada,Above Break,6,13,33.33%,NR,46.15%,NR,NR
Lance Tejada,Right Wing,2,3,7.69%,NR,66.67%,NR,NR
Lance Tejada,Rim,1,6,15.38%,NR,16.67%,NR,NR
Lance Tejada,Short MR,1,2,5.13%,NR,50.00%,NR,NR
Lance Tejada,Long MR,6,10,25.64%,NR,60.00%,NR,NR
Lance Tejada,NBA 3s,6,14,35.90%,NR,42.86%,NR,NR
Jaren Jackson Jr,Left Wing,1,4,2.01%,NR,25.00%,NR,NR
Jaren Jackson Jr,Above Break,23,68,34.17%,79.53%,33.82%,67.35%,70.87%
Jaren Jackson Jr,Right Wing,5,16,8.04%,45.95%,31.25%,42.01%,56.76%
Jaren Jackson Jr,Rim,41,77,38.69%,22.34%,53.25%,46.73%,28.94%
Jaren Jackson Jr,Short MR,7,27,13.57%,11.46%,25.93%,26.01%,14.65%
Jaren Jackson Jr,Long MR,3,7,3.52%,NR,42.86%,NR,NR
Jaren Jackson Jr,NBA 3s,22,61,30.65%,68.33%,36.07%,76.48%,76.67%
Stephen Thompson Jr,Left Wing,3,20,5.81%,15.53%,15.00%,3.47%,1.94%
Stephen Thompson Jr,Above Break,35,107,31.10%,49.76%,32.71%,62.28%,65.46%
Stephen Thompson Jr,Right Wing,9,22,6.40%,12.05%,40.91%,75.86%,74.70%
Stephen Thompson Jr,Rim,75,129,37.50%,52.80%,58.14%,63.32%,62.00%
Stephen Thompson Jr,Short MR,14,35,10.17%,23.20%,40.00%,75.92%,80.00%
Stephen Thompson Jr,Long MR,9,31,9.01%,8.09%,29.03%,36.88%,36.76%
Stephen Thompson Jr,NBA 3s,38,114,33.14%,51.60%,33.33%,66.63%,68.40%
Herbert Jones,Left Wing,3,7,2.65%,NR,42.86%,NR,NR
Herbert Jones,Above Break,4,11,4.17%,NR,36.36%,NR,NR
Herbert Jones,Right Wing,0,7,2.65%,NR,0.00%,NR,NR
Herbert Jones,Rim,31,61,23.11%,17.20%,50.82%,37.04%,35.60%
Herbert Jones,Short MR,5,21,7.95%,8.80%,23.81%,20.91%,24.00%
Herbert Jones,Long MR,9,25,9.47%,11.40%,36.00%,68.44%,68.38%
Herbert Jones,NBA 3s,3,15,5.68%,NR,20.00%,NR,NR
Anthony Cowan Jr,Left Wing,3,9,2.88%,NR,33.33%,NR,NR
Anthony Cowan Jr,Above Break,39,114,36.54%,49.61%,34.21%,68.75%,65.63%
Anthony Cowan Jr,Right Wing,2,9,2.88%,NR,22.22%,NR,NR
Anthony Cowan Jr,Rim,51,115,36.86%,61.40%,44.35%,16.32%,23.68%
Anthony Cowan Jr,Short MR,10,27,8.65%,24.69%,37.04%,64.32%,66.05%
Anthony Cowan Jr,Long MR,9,38,12.18%,22.49%,23.68%,18.01%,21.53%
Anthony Cowan Jr,NBA 3s,33,108,34.62%,45.38%,30.56%,50.28%,47.01%
Joe Mvuezolo Jr,Left Wing,1,1,16.67%,NR,100.00%,NR,NR
Joe Mvuezolo Jr,Above Break,0,1,16.67%,NR,0.00%,NR,NR
Joe Mvuezolo Jr,Right Wing,1,1,16.67%,NR,100.00%,NR,NR
Joe Mvuezolo Jr,Rim,0,1,16.67%,NR,0.00%,NR,NR
Joe Mvuezolo Jr,Short MR,0,1,16.67%,NR,0.00%,NR,NR
Joe Mvuezolo Jr,Long MR,0,1,16.67%,NR,0.00%,NR,NR
Joe Mvuezolo Jr,NBA 3s,2,3,0.5,NR,66.67%,NR,NR
Donnell Gresham Jr,Left Wing,0,0,0.00%,NR,NA,NR,NR
Donnell Gresham Jr,Above Break,6,11,0.611111111,NR,54.55%,NR,NR
Donnell Gresham Jr,Right Wing,1,2,0.111111111,NR,50.00%,NR,NR
Donnell Gresham Jr,Rim,1,2,11.11%,NR,50.00%,NR,NR
Donnell Gresham Jr,Short MR,0,1,5.56%,NR,0.00%,NR,NR
Donnell Gresham Jr,Long MR,0,2,11.11%,NR,0.00%,NR,NR
Donnell Gresham Jr,NBA 3s,4,8,44.44%,NR,50.00%,NR,NR
Kareem Brewton Jr,Left Wing,3,12,6.09%,NR,25.00%,NR,NR
Kareem Brewton Jr,Above Break,5,47,23.86%,14.47%,10.64%,2.91%,2.07%
Kareem Brewton Jr,Right Wing,2,5,2.54%,NR,40.00%,NR,NR
Kareem Brewton Jr,Rim,37,65,32.99%,53.51%,56.92%,58.83%,76.61%
Kareem Brewton Jr,Short MR,17,41,20.81%,88.89%,41.46%,79.61%,79.63%
Kareem Brewton Jr,Long MR,8,27,13.71%,33.49%,29.63%,39.97%,43.54%
Kareem Brewton Jr,NBA 3s,5,50,25.38%,21.20%,10.00%,1.68%,1.63%
Mike Parks Jr,Left Wing,0,0,0.00%,NR,NA,NR,NR
Mike Parks Jr,Above Break,0,4,0.026315789,NR,0.00%,NR,NR
Mike Parks Jr,Right Wing,1,1,0.006578947,NR,100.00%,NR,NR
Mike Parks Jr,Rim,46,88,57.89%,82.40%,52.27%,42.60%,40.80%
Mike Parks Jr,Short MR,6,35,23.03%,86.00%,17.14%,6.33%,7.20%
Mike Parks Jr,Long MR,9,24,15.79%,45.59%,37.50%,75.30%,75.37%
Mike Parks Jr,NBA 3s,1,5,3.29%,NR,20.00%,NR,NR
Monty Urmilevicius,Left Wing,0,0,0,NR,NA,NR,NR
Monty Urmilevicius,Above Break,0,0,0,NR,NA,NR,NR
Monty Urmilevicius,Right Wing,0,0,0,NR,NA,NR,NR
Monty Urmilevicius,Rim,3,4,80.00%,NR,75.00%,NR,NR
Monty Urmilevicius,Short MR,0,0,0,NR,NA,NR,NR
Monty Urmilevicius,Long MR,0,1,20.00%,NR,0.00%,NR,NR
Monty Urmilevicius,NBA 3s,0,0,0,NR,NA,NR,NR
Eddie Keith II,Left Wing,1,2,9.09%,NR,50.00%,NR,NR
Eddie Keith II,Above Break,1,4,18.18%,NR,25.00%,NR,NR
Eddie Keith II,Right Wing,0,1,4.55%,NR,0.00%,NR,NR
Eddie Keith II,Rim,6,9,40.91%,NR,66.67%,NR,NR
Eddie Keith II,Short MR,0,2,9.09%,NR,0.00%,NR,NR
Eddie Keith II,Long MR,2,4,18.18%,NR,50.00%,NR,NR
Eddie Keith II,NBA 3s,2,5,22.73%,NR,40.00%,NR,NR
Fred Sims Jr,Left Wing,3,8,8.51%,NR,37.50%,NR,NR
Fred Sims Jr,Above Break,6,27,28.72%,27.13%,22.22%,20.58%,16.80%
Fred Sims Jr,Right Wing,1,6,6.38%,NR,16.67%,NR,NR
Fred Sims Jr,Rim,4,16,17.02%,10.53%,25.00%,1.08%,1.75%
Fred Sims Jr,Short MR,3,13,13.83%,NR,23.08%,NR,NR
Fred Sims Jr,Long MR,9,24,25.53%,84.21%,37.50%,75.30%,79.43%
Fred Sims Jr,NBA 3s,3,19,20.21%,10.33%,15.79%,6.72%,5.43%
Ed Polite Jr,Left Wing,0,1,2.27%,NR,0.00%,NR,NR
Ed Polite Jr,Above Break,1,6,13.64%,NR,16.67%,NR,NR
Ed Polite Jr,Right Wing,0,2,4.55%,NR,0.00%,NR,NR
Ed Polite Jr,Rim,19,27,61.36%,85.60%,70.37%,92.02%,92.00%
Ed Polite Jr,Short MR,1,7,15.91%,NR,14.29%,NR,NR
Ed Polite Jr,Long MR,0,1,0.022727273,NR,0.00%,NR,NR
Ed Polite Jr,NBA 3s,1,6,13.64%,NR,16.67%,NR,NR
Larry Austin Jr,Left Wing,0,0,0.00%,NR,NA,NR,NR
Larry Austin Jr,Above Break,1,3,5.45%,NR,33.33%,NR,NR
Larry Austin Jr,Right Wing,0,1,1.82%,NR,0.00%,NR,NR
Larry Austin Jr,Rim,21,36,65.45%,89.60%,58.33%,64.22%,63.60%
Larry Austin Jr,Short MR,1,8,14.55%,NR,12.50%,NR,NR
Larry Austin Jr,Long MR,2,7,12.73%,NR,28.57%,NR,NR
Larry Austin Jr,NBA 3s,0,2,3.64%,NR,0.00%,NR,NR
Curtis Phillips Jr,Left Wing,0,0,0.00%,NR,NA,NR,NR
Curtis Phillips Jr,Above Break,1,2,0.166666667,NR,50.00%,NR,NR
Curtis Phillips Jr,Right Wing,1,2,0.166666667,NR,50.00%,NR,NR
Curtis Phillips Jr,Rim,1,2,16.67%,NR,50.00%,NR,NR
Curtis Phillips Jr,Short MR,0,2,16.67%,NR,0.00%,NR,NR
Curtis Phillips Jr,Long MR,2,4,33.33%,NR,50.00%,NR,NR
Curtis Phillips Jr,NBA 3s,1,2,16.67%,NR,50.00%,NR,NR
Leroy Butts IV,Left Wing,0,0,0,NR,NA,NR,NR
Leroy Butts IV,Above Break,1,1,0.25,NR,100.00%,NR,NR
Leroy Butts IV,Right Wing,0,0,0,NR,NA,NR,NR
Leroy Butts IV,Rim,1,1,25.00%,NR,100.00%,NR,NR
Leroy Butts IV,Short MR,0,0,0.00%,NR,NA,NR,NR
Leroy Butts IV,Long MR,0,2,50.00%,NR,0.00%,NR,NR
Leroy Butts IV,NBA 3s,0,0,0,NR,NA,NR,NR
Anthony Oliver II,Left Wing,1,3,13.64%,NR,33.33%,NR,NR
Anthony Oliver II,Above Break,2,8,36.36%,NR,25.00%,NR,NR
Anthony Oliver II,Right Wing,1,1,4.55%,NR,100.00%,NR,NR
Anthony Oliver II,Rim,2,4,18.18%,NR,50.00%,NR,NR
Anthony Oliver II,Short MR,1,2,9.09%,NR,50.00%,NR,NR
Anthony Oliver II,Long MR,0,4,18.18%,NR,0.00%,NR,NR
Anthony Oliver II,NBA 3s,4,11,50.00%,NR,36.36%,NR,NR
Glynn Watson Jr,Left Wing,6,19,5.85%,17.14%,31.58%,36.63%,42.86%
Glynn Watson Jr,Above Break,19,81,24.92%,16.80%,23.46%,22.52%,18.35%
Glynn Watson Jr,Right Wing,3,11,3.38%,NR,27.27%,NR,NR
Glynn Watson Jr,Rim,33,76,23.38%,22.81%,43.42%,14.35%,20.47%
Glynn Watson Jr,Short MR,12,49,15.08%,67.28%,24.49%,21.97%,25.31%
Glynn Watson Jr,Long MR,31,89,27.38%,88.04%,34.83%,63.64%,66.99%
Glynn Watson Jr,NBA 3s,20,76,23.38%,14.95%,26.32%,32.14%,28.80%
James Palmer Jr,Left Wing,3,19,4.90%,10.00%,15.79%,4.95%,7.14%
James Palmer Jr,Above Break,23,79,20.36%,10.34%,29.11%,44.83%,43.15%
James Palmer Jr,Right Wing,11,32,8.25%,43.10%,34.38%,53.29%,54.31%
James Palmer Jr,Rim,77,153,39.43%,69.88%,50.33%,36.23%,51.46%
James Palmer Jr,Short MR,16,59,15.21%,67.90%,27.12%,30.23%,36.42%
James Palmer Jr,Long MR,17,46,11.86%,21.05%,36.96%,71.53%,76.08%
James Palmer Jr,NBA 3s,22,76,19.59%,9.51%,28.95%,41.88%,38.59%
Ray Bowles Jr,Left Wing,0,0,0.00%,NR,NA,NR,NR
Ray Bowles Jr,Above Break,0,6,42.86%,NR,0.00%,NR,NR
Ray Bowles Jr,Right Wing,0,1,7.14%,NR,0.00%,NR,NR
Ray Bowles Jr,Rim,2,3,21.43%,NR,66.67%,NR,NR
Ray Bowles Jr,Short MR,0,1,7.14%,NR,0.00%,NR,NR
Ray Bowles Jr,Long MR,0,3,21.43%,NR,0.00%,NR,NR
Ray Bowles Jr,NBA 3s,0,6,42.86%,NR,0.00%,NR,NR
David Jenkins Jr,Left Wing,2,6,8.82%,NR,33.33%,NR,NR
David Jenkins Jr,Above Break,10,26,38.24%,69.81%,38.46%,85.56%,88.16%
David Jenkins Jr,Right Wing,3,7,10.29%,NR,42.86%,NR,NR
David Jenkins Jr,Rim,5,14,20.59%,NR,35.71%,NR,NR
David Jenkins Jr,Short MR,2,6,8.82%,NR,33.33%,NR,NR
David Jenkins Jr,Long MR,5,9,13.24%,NR,55.56%,NR,NR
David Jenkins Jr,NBA 3s,10,30,44.12%,79.01%,33.33%,66.63%,68.40%
Luqman Lundy Jr,Left Wing,0,0,0.00%,NR,NA,NR,NR
Luqman Lundy Jr,Above Break,0,0,0,NR,NA,NR,NR
Luqman Lundy Jr,Right Wing,1,1,0.333333333,NR,100.00%,NR,NR
Luqman Lundy Jr,Rim,1,2,66.67%,NR,50.00%,NR,NR
Luqman Lundy Jr,Short MR,0,0,0,NR,NA,NR,NR
Luqman Lundy Jr,Long MR,0,0,0,NR,NA,NR,NR
Luqman Lundy Jr,NBA 3s,0,0,0,NR,NA,NR,NR
Corey Davis Jr,Left Wing,7,14,6.03%,NR,50.00%,NR,NR
Corey Davis Jr,Above Break,40,115,49.57%,84.75%,34.78%,71.12%,68.99%
Corey Davis Jr,Right Wing,12,37,15.95%,90.52%,32.43%,46.08%,48.28%
Corey Davis Jr,Rim,15,33,14.22%,4.97%,45.45%,19.46%,30.12%
Corey Davis Jr,Short MR,2,9,3.88%,NR,22.22%,NR,NR
Corey Davis Jr,Long MR,12,24,10.34%,12.92%,50.00%,97.43%,97.13%
Corey Davis Jr,NBA 3s,38,111,47.84%,84.51%,34.23%,68.76%,65.49%
Cedrick Alley Jr,Left Wing,0,1,0.5,NR,0.00%,NR,NR
Cedrick Alley Jr,Above Break,0,1,50.00%,NR,0.00%,NR,NR
Cedrick Alley Jr,Right Wing,0,0,0.00%,NR,NA,NR,NR
Cedrick Alley Jr,Rim,0,0,0,NR,NA,NR,NR
Cedrick Alley Jr,Short MR,0,0,0,NR,NA,NR,NR
Cedrick Alley Jr,Long MR,0,0,0,NR,NA,NR,NR
Cedrick Alley Jr,NBA 3s,0,0,0,NR,NA,NR,NR
McKinley Wright IV,Left Wing,1,10,3.26%,NR,10.00%,NR,NR
McKinley Wright IV,Above Break,19,56,18.24%,7.49%,33.93%,67.78%,64.08%
McKinley Wright IV,Right Wing,2,11,3.58%,NR,18.18%,NR,NR
McKinley Wright IV,Rim,71,149,48.53%,84.50%,47.65%,26.28%,38.89%
McKinley Wright IV,Short MR,13,37,12.05%,51.23%,35.14%,56.41%,60.49%
McKinley Wright IV,Long MR,17,44,14.33%,36.36%,38.64%,77.36%,81.82%
McKinley Wright IV,NBA 3s,14,49,15.96%,5.71%,28.57%,40.54%,36.68%
Ronnie Harrell Jr,Left Wing,2,4,2.88%,NR,50.00%,NR,NR
Ronnie Harrell Jr,Above Break,12,35,25.18%,17.31%,34.29%,69.29%,66.41%
Ronnie Harrell Jr,Right Wing,3,10,7.19%,NR,30.00%,NR,NR
Ronnie Harrell Jr,Rim,36,65,46.76%,82.16%,55.38%,53.45%,71.05%
Ronnie Harrell Jr,Short MR,6,15,10.79%,NR,40.00%,NR,NR
Ronnie Harrell Jr,Long MR,2,10,7.19%,NR,20.00%,NR,NR
Ronnie Harrell Jr,NBA 3s,8,27,19.42%,8.97%,29.63%,45.13%,41.30%
Eric Davis Jr,Left Wing,13,27,15.88%,92.23%,48.15%,85.64%,83.50%
Eric Davis Jr,Above Break,16,57,33.53%,58.21%,28.07%,40.63%,40.82%
Eric Davis Jr,Right Wing,6,17,10.00%,50.60%,35.29%,56.74%,53.61%
Eric Davis Jr,Rim,21,41,24.12%,19.00%,51.22%,38.21%,36.80%
Eric Davis Jr,Short MR,3,11,6.47%,NR,27.27%,NR,NR
Eric Davis Jr,Long MR,6,17,10.00%,14.71%,35.29%,66.21%,65.07%
Eric Davis Jr,NBA 3s,21,66,38.82%,68.89%,31.82%,57.11%,58.77%
Derrick Walker Jr,Left Wing,0,0,0,NR,NA,NR,NR
Derrick Walker Jr,Above Break,0,0,0,NR,NA,NR,NR
Derrick Walker Jr,Right Wing,0,0,0,NR,NA,NR,NR
Derrick Walker Jr,Rim,16,26,30.95%,8.79%,61.54%,73.63%,56.04%
Derrick Walker Jr,Short MR,7,15,17.86%,NR,46.67%,NR,NR
Derrick Walker Jr,Long MR,0,1,0.011904762,NR,0.00%,NR,NR
Derrick Walker Jr,NBA 3s,0,0,0,NR,NA,NR,NR
Marcus Shaver Jr,Left Wing,0,1,1.56%,NR,0.00%,NR,NR
Marcus Shaver Jr,Above Break,5,14,21.88%,NR,35.71%,NR,NR
Marcus Shaver Jr,Right Wing,5,12,18.75%,NR,41.67%,NR,NR
Marcus Shaver Jr,Rim,7,13,20.31%,NR,53.85%,NR,NR
Marcus Shaver Jr,Short MR,1,5,7.81%,NR,20.00%,NR,NR
Marcus Shaver Jr,Long MR,6,19,29.69%,89.95%,31.58%,50.43%,52.63%
Marcus Shaver Jr,NBA 3s,6,20,31.25%,35.05%,30.00%,48.26%,44.57%
Shannon Evans II,Left Wing,7,17,4.44%,5.71%,41.18%,62.87%,65.71%
Shannon Evans II,Above Break,60,175,45.69%,74.16%,34.29%,69.29%,66.41%
Shannon Evans II,Right Wing,17,46,12.01%,73.28%,36.96%,60.82%,63.79%
Shannon Evans II,Rim,38,85,22.19%,19.88%,44.71%,17.49%,26.61%
Shannon Evans II,Short MR,6,28,7.31%,13.58%,21.43%,13.18%,16.67%
Shannon Evans II,Long MR,6,32,8.36%,5.26%,18.75%,7.89%,9.09%
Shannon Evans II,NBA 3s,61,166,43.34%,72.01%,36.75%,78.95%,76.90%
Mak Krause,Left Wing,0,0,0,NR,NA,NR,NR
Mak Krause,Above Break,0,0,0,NR,NA,NR,NR
Mak Krause,Right Wing,0,0,0,NR,NA,NR,NR
Mak Krause,Rim,1,1,50.00%,NR,100.00%,NR,NR
Mak Krause,Short MR,0,0,0,NR,NA,NR,NR
Mak Krause,Long MR,0,1,50.00%,NR,0.00%,NR,NR
Mak Krause,NBA 3s,0,0,0,NR,NA,NR,NR
William Jackson II,Left Wing,2,7,3.38%,NR,28.57%,NR,NR
William Jackson II,Above Break,25,102,49.28%,88.65%,24.51%,25.86%,28.50%
William Jackson II,Right Wing,8,19,9.18%,37.95%,42.11%,82.45%,83.73%
William Jackson II,Rim,8,20,9.66%,0.80%,40.00%,9.69%,9.40%
William Jackson II,Short MR,11,29,14.01%,47.20%,37.93%,67.84%,71.60%
William Jackson II,Long MR,11,30,14.49%,39.71%,36.67%,70.50%,70.59%
William Jackson II,NBA 3s,22,94,45.41%,80.25%,23.40%,21.05%,20.49%
Jo LualAcuil Jr,Left Wing,0,0,0.00%,NR,NA,NR,NR
Jo LualAcuil Jr,Above Break,6,19,6.01%,4.72%,31.58%,57.76%,58.27%
Jo LualAcuil Jr,Right Wing,0,1,0.32%,NR,0.00%,NR,NR
Jo LualAcuil Jr,Rim,99,158,50.00%,39.19%,62.66%,76.95%,60.44%
Jo LualAcuil Jr,Short MR,40,117,37.03%,91.72%,34.19%,53.08%,40.76%
Jo LualAcuil Jr,Long MR,4,21,6.65%,2.94%,19.05%,8.40%,9.80%
Jo LualAcuil Jr,NBA 3s,4,11,3.48%,1.67%,36.36%,77.83%,80.00%
Ray Spalding,Left Wing,0,1,0.39%,NR,0.00%,NR,NR
Ray Spalding,Above Break,2,13,5.10%,3.15%,15.38%,6.79%,14.17%
Ray Spalding,Right Wing,1,1,0.39%,NR,100.00%,NR,NR
Ray Spalding,Rim,76,141,55.29%,49.82%,53.90%,48.52%,31.50%
Ray Spalding,Short MR,21,67,26.27%,64.33%,31.34%,41.12%,28.66%
Ray Spalding,Long MR,9,32,12.55%,30.39%,28.13%,34.13%,28.43%
Ray Spalding,NBA 3s,2,9,3.53%,2.50%,22.22%,18.14%,31.67%
Shizz Alston Jr,Left Wing,6,12,3.57%,NR,50.00%,NR,NR
Shizz Alston Jr,Above Break,37,114,33.93%,60.39%,32.46%,60.99%,64.25%
Shizz Alston Jr,Right Wing,10,24,7.14%,16.87%,41.67%,79.94%,80.72%
Shizz Alston Jr,Rim,31,53,15.77%,5.60%,58.49%,64.48%,64.00%
Shizz Alston Jr,Short MR,10,37,11.01%,26.40%,27.03%,29.70%,33.20%
Shizz Alston Jr,Long MR,34,96,28.57%,87.50%,35.42%,66.38%,65.44%
Shizz Alston Jr,NBA 3s,33,105,31.25%,47.65%,31.43%,54.31%,55.06%
Alani Moore II,Left Wing,2,4,4.55%,NR,50.00%,NR,NR
Alani Moore II,Above Break,9,41,46.59%,77.52%,21.95%,18.75%,15.50%
Alani Moore II,Right Wing,4,12,13.64%,NR,33.33%,NR,NR
Alani Moore II,Rim,14,25,28.41%,38.89%,56.00%,55.07%,73.39%
Alani Moore II,Short MR,0,0,0.00%,NR,NA,NR,NR
Alani Moore II,Long MR,0,6,6.82%,NR,0.00%,NR,NR
Alani Moore II,NBA 3s,9,38,43.18%,71.47%,23.68%,21.72%,18.21%
Charles Thomas IV,Left Wing,0,0,0.00%,NR,NA,NR,NR
Charles Thomas IV,Above Break,0,6,22.22%,NR,0.00%,NR,NR
Charles Thomas IV,Right Wing,0,0,0.00%,NR,NA,NR,NR
Charles Thomas IV,Rim,8,12,44.44%,NR,66.67%,NR,NR
Charles Thomas IV,Short MR,0,5,18.52%,NR,0.00%,NR,NR
Charles Thomas IV,Long MR,1,4,14.81%,NR,25.00%,NR,NR
Charles Thomas IV,NBA 3s,0,5,0.185185185,NR,0.00%,NR,NR
Fabian White Jr,Left Wing,0,0,0,NR,NA,NR,NR
Fabian White Jr,Above Break,0,0,0,NR,NA,NR,NR
Fabian White Jr,Right Wing,0,0,0,NR,NA,NR,NR
Fabian White Jr,Rim,34,60,50.85%,73.60%,56.67%,58.12%,56.00%
Fabian White Jr,Short MR,10,36,30.51%,95.60%,27.78%,31.99%,35.20%
Fabian White Jr,Long MR,10,22,18.64%,59.93%,45.45%,91.77%,91.54%
Fabian White Jr,NBA 3s,0,0,0,NR,NA,NR,NR
Jacob Evans III,Left Wing,6,16,5.63%,14.56%,37.50%,52.97%,50.49%
Jacob Evans III,Above Break,30,90,31.69%,51.69%,33.33%,66.59%,69.32%
Jacob Evans III,Right Wing,8,19,6.69%,13.86%,42.11%,82.45%,83.73%
Jacob Evans III,Rim,36,62,21.83%,14.20%,58.06%,62.96%,61.20%
Jacob Evans III,Short MR,13,38,13.38%,42.00%,34.21%,53.25%,58.80%
Jacob Evans III,Long MR,21,59,20.77%,71.32%,35.59%,67.07%,66.18%
Jacob Evans III,NBA 3s,33,89,31.34%,48.15%,37.08%,80.40%,82.72%
Freddie McSwain Jr,Left Wing,0,0,0,NR,NA,NR,NR
Freddie McSwain Jr,Above Break,0,1,0.01,NR,0.00%,NR,NR
Freddie McSwain Jr,Right Wing,0,0,0,NR,NA,NR,NR
Freddie McSwain Jr,Rim,35,77,77.00%,96.40%,45.45%,19.46%,18.40%
Freddie McSwain Jr,Short MR,3,14,14.00%,NR,21.43%,NR,NR
Freddie McSwain Jr,Long MR,1,8,8.00%,NR,12.50%,NR,NR
Freddie McSwain Jr,NBA 3s,0,1,0.01,NR,0.00%,NR,NR
Chris Harris Jr,Left Wing,0,0,0,NR,NA,NR,NR
Chris Harris Jr,Above Break,0,0,0,NR,NA,NR,NR
Chris Harris Jr,Right Wing,0,0,0,NR,NA,NR,NR
Chris Harris Jr,Rim,6,16,80.00%,93.77%,37.50%,5.92%,2.93%
Chris Harris Jr,Short MR,1,4,20.00%,NR,25.00%,NR,NR
Chris Harris Jr,Long MR,0,0,0,NR,NA,NR,NR
Chris Harris Jr,NBA 3s,0,0,0,NR,NA,NR,NR
James Banks III,Left Wing,0,0,0,NR,NA,NR,NR
James Banks III,Above Break,0,0,0,NR,NA,NR,NR
James Banks III,Right Wing,0,0,0,NR,NA,NR,NR
James Banks III,Rim,5,7,63.64%,NR,71.43%,NR,NR
James Banks III,Short MR,0,3,27.27%,NR,0.00%,NR,NR
James Banks III,Long MR,0,1,9.09%,NR,0.00%,NR,NR
James Banks III,NBA 3s,0,0,0,NR,NA,NR,NR
Royce Hamm Jr,Left Wing,0,0,0.00%,NR,NA,NR,NR
Royce Hamm Jr,Above Break,0,3,0.3,NR,0.00%,NR,NR
Royce Hamm Jr,Right Wing,0,1,0.1,NR,0.00%,NR,NR
Royce Hamm Jr,Rim,1,5,50.00%,NR,20.00%,NR,NR
Royce Hamm Jr,Short MR,1,1,10.00%,NR,100.00%,NR,NR
Royce Hamm Jr,Long MR,0,0,0,NR,NA,NR,NR
Royce Hamm Jr,NBA 3s,0,2,20.00%,NR,0.00%,NR,NR
Zach Norvell Jr,Left Wing,4,14,5.19%,NR,28.57%,NR,NR
Zach Norvell Jr,Above Break,38,120,44.44%,80.68%,31.67%,58.08%,61.59%
Zach Norvell Jr,Right Wing,7,17,6.30%,10.84%,41.18%,78.68%,78.92%
Zach Norvell Jr,Rim,59,90,33.33%,42.00%,65.56%,84.22%,84.80%
Zach Norvell Jr,Short MR,3,16,5.93%,2.00%,18.75%,9.84%,10.80%
Zach Norvell Jr,Long MR,2,13,4.81%,NR,15.38%,NR,NR
Zach Norvell Jr,NBA 3s,34,109,40.37%,71.85%,31.19%,52.52%,53.33%
Barry Brown Jr,Left Wing,3,14,3.98%,NR,21.43%,NR,NR
Barry Brown Jr,Above Break,20,70,19.89%,16.43%,28.57%,43.32%,43.24%
Barry Brown Jr,Right Wing,7,26,7.39%,18.67%,26.92%,25.08%,24.70%
Barry Brown Jr,Rim,76,135,38.35%,54.40%,56.30%,56.59%,54.20%
Barry Brown Jr,Short MR,8,29,8.24%,10.00%,27.59%,31.46%,34.40%
Barry Brown Jr,Long MR,23,78,22.16%,77.21%,29.49%,39.28%,38.97%
Barry Brown Jr,NBA 3s,21,70,19.89%,14.32%,30.00%,48.26%,49.38%
Terrell Miller Jr,Left Wing,0,2,6.25%,NR,0.00%,NR,NR
Terrell Miller Jr,Above Break,3,8,25.00%,NR,37.50%,NR,NR
Terrell Miller Jr,Right Wing,1,1,3.13%,NR,100.00%,NR,NR
Terrell Miller Jr,Rim,7,13,40.63%,NR,53.85%,NR,NR
Terrell Miller Jr,Short MR,1,3,9.38%,NR,33.33%,NR,NR
Terrell Miller Jr,Long MR,2,5,15.63%,NR,40.00%,NR,NR
Terrell Miller Jr,NBA 3s,2,9,28.13%,59.17%,22.22%,18.14%,31.67%
JP Moorman II,Left Wing,1,1,1.56%,NR,100.00%,NR,NR
JP Moorman II,Above Break,2,19,29.69%,68.50%,10.53%,2.80%,7.87%
JP Moorman II,Right Wing,3,7,10.94%,NR,42.86%,NR,NR
